Source,Target,Type
41,20,Directed
41,22,Directed
41,29,Directed
41,32,Directed
41,41,Directed
41,46,Directed
41,50,Directed
41,57,Directed
41,59,Directed
41,62,Directed
41,68,Directed
41,70,Directed
41,76,Directed
41,78,Directed
41,79,Directed
41,81,Directed
41,83,Directed
41,89,Directed
41,90,Directed
41,91,Directed
41,97,Directed
41,98,Directed
42,4,Directed
42,7,Directed
42,11,Directed
42,14,Directed
42,16,Directed
42,21,Directed
42,24,Directed
42,28,Directed
42,31,Directed
42,33,Directed
42,39,Directed
42,40,Directed
42,42,Directed
42,45,Directed
42,46,Directed
42,47,Directed
42,62,Directed
42,64,Directed
42,71,Directed
42,74,Directed
42,84,Directed
42,85,Directed
42,86,Directed
42,92,Directed
42,95,Directed
43,1,Directed
43,2,Directed
43,3,Directed
43,6,Directed
43,8,Directed
43,9,Directed
43,12,Directed
43,13,Directed
43,14,Directed
43,15,Directed
43,17,Directed
43,18,Directed
43,19,Directed
43,21,Directed
43,25,Directed
43,26,Directed
43,27,Directed
43,28,Directed
43,30,Directed
43,31,Directed
43,33,Directed
43,34,Directed
43,35,Directed
43,36,Directed
43,37,Directed
43,38,Directed
43,43,Directed
43,44,Directed
43,46,Directed
43,47,Directed
43,48,Directed
43,50,Directed
43,51,Directed
43,52,Directed
43,53,Directed
43,54,Directed
43,55,Directed
43,56,Directed
43,57,Directed
43,58,Directed
43,59,Directed
43,60,Directed
43,63,Directed
43,65,Directed
43,66,Directed
43,67,Directed
43,68,Directed
43,69,Directed
43,72,Directed
43,73,Directed
43,74,Directed
43,75,Directed
43,76,Directed
43,77,Directed
43,79,Directed
43,80,Directed
43,81,Directed
43,82,Directed
43,83,Directed
43,85,Directed
43,86,Directed
43,87,Directed
43,88,Directed
43,89,Directed
43,90,Directed
43,91,Directed
43,94,Directed
43,95,Directed
43,96,Directed
43,97,Directed
43,98,Directed
44,2,Directed
44,3,Directed
44,8,Directed
44,9,Directed
44,10,Directed
44,13,Directed
44,15,Directed
44,17,Directed
44,23,Directed
44,25,Directed
44,26,Directed
44,30,Directed
44,34,Directed
44,35,Directed
44,38,Directed
44,43,Directed
44,44,Directed
44,48,Directed
44,51,Directed
44,54,Directed
44,55,Directed
44,56,Directed
44,57,Directed
44,60,Directed
44,63,Directed
44,65,Directed
44,66,Directed
44,67,Directed
44,68,Directed
44,69,Directed
44,72,Directed
44,73,Directed
44,75,Directed
44,77,Directed
44,80,Directed
44,81,Directed
44,87,Directed
44,88,Directed
44,89,Directed
44,90,Directed
44,93,Directed
44,94,Directed
44,96,Directed
44,99,Directed
45,4,Directed
45,7,Directed
45,11,Directed
45,14,Directed
45,16,Directed
45,21,Directed
45,24,Directed
45,28,Directed
45,31,Directed
45,33,Directed
45,39,Directed
45,40,Directed
45,42,Directed
45,45,Directed
45,46,Directed
45,47,Directed
45,62,Directed
45,64,Directed
45,71,Directed
45,74,Directed
45,84,Directed
45,85,Directed
45,86,Directed
45,92,Directed
45,95,Directed
46,1,Directed
46,3,Directed
46,4,Directed
46,5,Directed
46,7,Directed
46,8,Directed
46,11,Directed
46,12,Directed
46,13,Directed
46,14,Directed
46,16,Directed
46,17,Directed
46,20,Directed
46,21,Directed
46,22,Directed
46,24,Directed
46,28,Directed
46,29,Directed
46,30,Directed
46,31,Directed
46,32,Directed
46,33,Directed
46,35,Directed
46,37,Directed
46,39,Directed
46,40,Directed
46,41,Directed
46,42,Directed
46,43,Directed
46,45,Directed
46,46,Directed
46,47,Directed
46,48,Directed
46,50,Directed
46,51,Directed
46,52,Directed
46,54,Directed
46,57,Directed
46,59,Directed
46,60,Directed
46,62,Directed
46,64,Directed
46,65,Directed
46,66,Directed
46,67,Directed
46,68,Directed
46,70,Directed
46,71,Directed
46,73,Directed
46,74,Directed
46,76,Directed
46,77,Directed
46,78,Directed
46,79,Directed
46,80,Directed
46,81,Directed
46,83,Directed
46,84,Directed
46,85,Directed
46,86,Directed
46,89,Directed
46,90,Directed
46,91,Directed
46,92,Directed
46,94,Directed
46,95,Directed
46,96,Directed
46,97,Directed
46,98,Directed
47,1,Directed
47,4,Directed
47,5,Directed
47,7,Directed
47,8,Directed
47,11,Directed
47,12,Directed
47,13,Directed
47,14,Directed
47,16,Directed
47,18,Directed
47,19,Directed
47,21,Directed
47,24,Directed
47,27,Directed
47,28,Directed
47,31,Directed
47,32,Directed
47,33,Directed
47,35,Directed
47,37,Directed
47,39,Directed
47,40,Directed
47,42,Directed
47,43,Directed
47,45,Directed
47,46,Directed
47,47,Directed
47,48,Directed
47,51,Directed
47,52,Directed
47,53,Directed
47,58,Directed
47,59,Directed
47,62,Directed
47,64,Directed
47,66,Directed
47,67,Directed
47,71,Directed
47,74,Directed
47,77,Directed
47,78,Directed
47,79,Directed
47,80,Directed
47,81,Directed
47,83,Directed
47,84,Directed
47,85,Directed
47,86,Directed
47,92,Directed
47,94,Directed
47,95,Directed
47,96,Directed
47,97,Directed
47,98,Directed
48,1,Directed
48,2,Directed
48,3,Directed
48,5,Directed
48,7,Directed
48,8,Directed
48,9,Directed
48,11,Directed
48,12,Directed
48,13,Directed
48,14,Directed
48,17,Directed
48,18,Directed
48,20,Directed
48,21,Directed
48,22,Directed
48,25,Directed
48,26,Directed
48,27,Directed
48,28,Directed
48,30,Directed
48,31,Directed
48,32,Directed
48,33,Directed
48,34,Directed
48,35,Directed
48,37,Directed
48,38,Directed
48,43,Directed
48,44,Directed
48,46,Directed
48,47,Directed
48,48,Directed
48,50,Directed
48,51,Directed
48,52,Directed
48,53,Directed
48,54,Directed
48,55,Directed
48,56,Directed
48,57,Directed
48,59,Directed
48,60,Directed
48,62,Directed
48,63,Directed
48,65,Directed
48,66,Directed
48,67,Directed
48,68,Directed
48,69,Directed
48,70,Directed
48,72,Directed
48,73,Directed
48,75,Directed
48,76,Directed
48,77,Directed
48,78,Directed
48,79,Directed
48,80,Directed
48,81,Directed
48,83,Directed
48,85,Directed
48,86,Directed
48,87,Directed
48,88,Directed
48,89,Directed
48,90,Directed
48,91,Directed
48,94,Directed
48,95,Directed
48,96,Directed
48,97,Directed
48,98,Directed
49,2,Directed
49,6,Directed
49,8,Directed
49,9,Directed
49,15,Directed
49,18,Directed
49,19,Directed
49,27,Directed
49,34,Directed
49,36,Directed
49,49,Directed
49,51,Directed
49,52,Directed
49,53,Directed
49,55,Directed
49,58,Directed
49,61,Directed
49,63,Directed
49,75,Directed
49,80,Directed
49,82,Directed
49,96,Directed
50,1,Directed
50,3,Directed
50,5,Directed
50,7,Directed
50,11,Directed
50,12,Directed
50,13,Directed
50,17,Directed
50,20,Directed
50,22,Directed
50,25,Directed
50,29,Directed
50,30,Directed
50,32,Directed
50,35,Directed
50,37,Directed
50,41,Directed
50,43,Directed
50,46,Directed
50,48,Directed
50,50,Directed
50,54,Directed
50,56,Directed
50,57,Directed
50,59,Directed
50,60,Directed
50,62,Directed
50,65,Directed
50,66,Directed
50,67,Directed
50,68,Directed
50,70,Directed
50,72,Directed
50,73,Directed
50,76,Directed
50,77,Directed
50,78,Directed
50,79,Directed
50,81,Directed
50,83,Directed
50,89,Directed
50,90,Directed
50,91,Directed
50,94,Directed
50,97,Directed
50,98,Directed
51,2,Directed
51,3,Directed
51,4,Directed
51,6,Directed
51,8,Directed
51,9,Directed
51,12,Directed
51,13,Directed
51,14,Directed
51,15,Directed
51,16,Directed
51,17,Directed
51,18,Directed
51,19,Directed
51,21,Directed
51,24,Directed
51,26,Directed
51,27,Directed
51,28,Directed
51,30,Directed
51,31,Directed
51,33,Directed
51,34,Directed
51,35,Directed
51,36,Directed
51,37,Directed
51,38,Directed
51,39,Directed
51,43,Directed
51,44,Directed
51,46,Directed
51,47,Directed
51,48,Directed
51,49,Directed
51,51,Directed
51,52,Directed
51,53,Directed
51,54,Directed
51,55,Directed
51,57,Directed
51,58,Directed
51,59,Directed
51,60,Directed
51,61,Directed
51,63,Directed
51,65,Directed
51,66,Directed
51,67,Directed
51,68,Directed
51,69,Directed
51,73,Directed
51,74,Directed
51,75,Directed
51,77,Directed
51,79,Directed
51,80,Directed
51,81,Directed
51,82,Directed
51,83,Directed
51,85,Directed
51,86,Directed
51,88,Directed
51,89,Directed
51,94,Directed
51,95,Directed
51,96,Directed
51,97,Directed
51,98,Directed
52,2,Directed
52,4,Directed
52,6,Directed
52,8,Directed
52,9,Directed
52,13,Directed
52,14,Directed
52,15,Directed
52,16,Directed
52,17,Directed
52,18,Directed
52,19,Directed
52,21,Directed
52,24,Directed
52,26,Directed
52,27,Directed
52,28,Directed
52,30,Directed
52,31,Directed
52,33,Directed
52,34,Directed
52,35,Directed
52,36,Directed
52,37,Directed
52,39,Directed
52,43,Directed
52,46,Directed
52,47,Directed
52,48,Directed
52,49,Directed
52,51,Directed
52,52,Directed
52,53,Directed
52,54,Directed
52,55,Directed
52,58,Directed
52,59,Directed
52,60,Directed
52,61,Directed
52,63,Directed
52,65,Directed
52,66,Directed
52,67,Directed
52,71,Directed
52,74,Directed
52,75,Directed
52,77,Directed
52,79,Directed
52,80,Directed
52,81,Directed
52,82,Directed
52,83,Directed
52,85,Directed
52,86,Directed
52,88,Directed
52,94,Directed
52,95,Directed
52,96,Directed
52,98,Directed
53,2,Directed
53,6,Directed
53,8,Directed
53,9,Directed
53,13,Directed
53,15,Directed
53,17,Directed
53,18,Directed
53,19,Directed
53,27,Directed
53,28,Directed
53,31,Directed
53,34,Directed
53,35,Directed
53,36,Directed
53,37,Directed
53,43,Directed
53,47,Directed
53,48,Directed
53,49,Directed
53,51,Directed
53,52,Directed
53,53,Directed
53,54,Directed
53,55,Directed
53,58,Directed
53,61,Directed
53,63,Directed
53,66,Directed
53,67,Directed
53,74,Directed
53,75,Directed
53,77,Directed
53,80,Directed
53,82,Directed
53,85,Directed
53,88,Directed
53,94,Directed
53,96,Directed
54,2,Directed
54,3,Directed
54,6,Directed
54,8,Directed
54,9,Directed
54,10,Directed
54,12,Directed
54,13,Directed
54,15,Directed
54,17,Directed
54,18,Directed
54,23,Directed
54,25,Directed
54,26,Directed
54,27,Directed
54,30,Directed
54,31,Directed
54,34,Directed
54,35,Directed
54,36,Directed
54,37,Directed
54,38,Directed
54,43,Directed
54,44,Directed
54,46,Directed
54,48,Directed
54,50,Directed
54,51,Directed
54,52,Directed
54,53,Directed
54,54,Directed
54,55,Directed
54,56,Directed
54,57,Directed
54,59,Directed
54,60,Directed
54,63,Directed
54,65,Directed
54,66,Directed
54,67,Directed
54,68,Directed
54,69,Directed
54,72,Directed
54,73,Directed
54,75,Directed
54,76,Directed
54,77,Directed
54,79,Directed
54,80,Directed
54,81,Directed
54,83,Directed
54,87,Directed
54,88,Directed
54,89,Directed
54,90,Directed
54,91,Directed
54,93,Directed
54,94,Directed
54,96,Directed
54,98,Directed
54,99,Directed
55,2,Directed
55,3,Directed
55,6,Directed
55,8,Directed
55,9,Directed
55,10,Directed
55,13,Directed
55,15,Directed
55,17,Directed
55,18,Directed
55,19,Directed
55,23,Directed
55,25,Directed
55,26,Directed
55,27,Directed
55,30,Directed
55,31,Directed
55,34,Directed
55,35,Directed
55,36,Directed
55,37,Directed
55,38,Directed
55,43,Directed
55,44,Directed
55,48,Directed
55,49,Directed
55,51,Directed
55,52,Directed
55,53,Directed
55,54,Directed
55,55,Directed
55,56,Directed
55,57,Directed
55,58,Directed
55,59,Directed
55,60,Directed
55,61,Directed
55,63,Directed
55,65,Directed
55,66,Directed
55,67,Directed
55,68,Directed
55,69,Directed
55,72,Directed
55,73,Directed
55,75,Directed
55,77,Directed
55,79,Directed
55,80,Directed
55,81,Directed
55,82,Directed
55,83,Directed
55,87,Directed
55,88,Directed
55,89,Directed
55,93,Directed
55,94,Directed
55,96,Directed
55,98,Directed
55,99,Directed
56,1,Directed
56,3,Directed
56,10,Directed
56,12,Directed
56,13,Directed
56,17,Directed
56,20,Directed
56,23,Directed
56,25,Directed
56,26,Directed
56,30,Directed
56,35,Directed
56,37,Directed
56,38,Directed
56,43,Directed
56,44,Directed
56,48,Directed
56,50,Directed
56,54,Directed
56,55,Directed
56,56,Directed
56,57,Directed
56,59,Directed
56,60,Directed
56,63,Directed
56,65,Directed
56,66,Directed
56,67,Directed
56,68,Directed
56,69,Directed
56,70,Directed
56,72,Directed
56,73,Directed
56,75,Directed
56,76,Directed
56,77,Directed
56,79,Directed
56,81,Directed
56,83,Directed
56,87,Directed
56,88,Directed
56,89,Directed
56,90,Directed
56,91,Directed
56,93,Directed
56,94,Directed
56,98,Directed
56,99,Directed
57,1,Directed
57,3,Directed
57,5,Directed
57,10,Directed
57,12,Directed
57,13,Directed
57,17,Directed
57,20,Directed
57,22,Directed
57,23,Directed
57,25,Directed
57,26,Directed
57,29,Directed
57,30,Directed
57,32,Directed
57,35,Directed
57,37,Directed
57,38,Directed
57,41,Directed
57,43,Directed
57,44,Directed
57,46,Directed
57,48,Directed
57,50,Directed
57,51,Directed
57,54,Directed
57,55,Directed
57,56,Directed
57,57,Directed
57,59,Directed
57,60,Directed
57,63,Directed
57,65,Directed
57,66,Directed
57,67,Directed
57,68,Directed
57,69,Directed
57,70,Directed
57,72,Directed
57,73,Directed
57,75,Directed
57,76,Directed
57,77,Directed
57,78,Directed
57,79,Directed
57,81,Directed
57,83,Directed
57,87,Directed
57,88,Directed
57,89,Directed
57,90,Directed
57,91,Directed
57,93,Directed
57,94,Directed
57,96,Directed
57,97,Directed
57,98,Directed
57,99,Directed
58,2,Directed
58,4,Directed
58,6,Directed
58,8,Directed
58,9,Directed
58,14,Directed
58,15,Directed
58,16,Directed
58,18,Directed
58,19,Directed
58,21,Directed
58,24,Directed
58,27,Directed
58,28,Directed
58,31,Directed
58,33,Directed
58,36,Directed
58,37,Directed
58,39,Directed
58,43,Directed
58,47,Directed
58,49,Directed
58,51,Directed
58,52,Directed
58,53,Directed
58,55,Directed
58,58,Directed
58,61,Directed
58,63,Directed
58,71,Directed
58,74,Directed
58,75,Directed
58,80,Directed
58,82,Directed
58,85,Directed
58,86,Directed
58,94,Directed
58,95,Directed
58,96,Directed
59,1,Directed
59,3,Directed
59,5,Directed
59,7,Directed
59,11,Directed
59,12,Directed
59,13,Directed
59,14,Directed
59,17,Directed
59,20,Directed
59,21,Directed
59,22,Directed
59,25,Directed
59,26,Directed
59,29,Directed
59,30,Directed
59,31,Directed
59,32,Directed
59,33,Directed
59,35,Directed
59,37,Directed
59,41,Directed
59,43,Directed
59,46,Directed
59,47,Directed
59,48,Directed
59,50,Directed
59,51,Directed
59,52,Directed
59,54,Directed
59,55,Directed
59,56,Directed
59,57,Directed
59,59,Directed
59,60,Directed
59,62,Directed
59,63,Directed
59,65,Directed
59,66,Directed
59,67,Directed
59,68,Directed
59,69,Directed
59,70,Directed
59,72,Directed
59,73,Directed
59,75,Directed
59,76,Directed
59,77,Directed
59,78,Directed
59,79,Directed
59,81,Directed
59,83,Directed
59,86,Directed
59,87,Directed
59,89,Directed
59,90,Directed
59,91,Directed
59,94,Directed
59,95,Directed
59,96,Directed
59,97,Directed
59,98,Directed
60,2,Directed
60,3,Directed
60,8,Directed
60,9,Directed
60,10,Directed
60,12,Directed
60,13,Directed
60,15,Directed
60,17,Directed
60,23,Directed
60,25,Directed
60,26,Directed
60,30,Directed
60,34,Directed
60,35,Directed
60,37,Directed
60,38,Directed
60,43,Directed
60,44,Directed
60,46,Directed
60,48,Directed
60,50,Directed
60,51,Directed
60,52,Directed
60,54,Directed
60,55,Directed
60,56,Directed
60,57,Directed
60,59,Directed
60,60,Directed
60,63,Directed
60,65,Directed
60,66,Directed
60,67,Directed
60,68,Directed
60,69,Directed
60,72,Directed
60,73,Directed
60,75,Directed
60,76,Directed
60,77,Directed
60,79,Directed
60,80,Directed
60,81,Directed
60,83,Directed
60,87,Directed
60,88,Directed
60,89,Directed
60,90,Directed
60,91,Directed
60,93,Directed
60,94,Directed
60,96,Directed
60,98,Directed
60,99,Directed
61,2,Directed
61,6,Directed
61,8,Directed
61,9,Directed
61,15,Directed
61,18,Directed
61,19,Directed
61,27,Directed
61,34,Directed
61,36,Directed
61,49,Directed
61,51,Directed
61,52,Directed
61,53,Directed
61,55,Directed
61,58,Directed
61,61,Directed
61,63,Directed
61,75,Directed
61,80,Directed
61,82,Directed
61,96,Directed
62,1,Directed
62,4,Directed
62,5,Directed
62,7,Directed
62,11,Directed
62,12,Directed
62,14,Directed
62,16,Directed
62,20,Directed
62,21,Directed
62,22,Directed
62,24,Directed
62,28,Directed
62,29,Directed
62,31,Directed
62,32,Directed
62,33,Directed
62,37,Directed
62,39,Directed
62,40,Directed
62,41,Directed
62,42,Directed
62,45,Directed
62,46,Directed
62,47,Directed
62,48,Directed
62,50,Directed
62,59,Directed
62,62,Directed
62,64,Directed
62,66,Directed
62,67,Directed
62,70,Directed
62,71,Directed
62,76,Directed
62,78,Directed
62,79,Directed
62,81,Directed
62,83,Directed
62,84,Directed
62,85,Directed
62,86,Directed
62,92,Directed
62,94,Directed
62,95,Directed
62,97,Directed
62,98,Directed
63,2,Directed
63,3,Directed
63,6,Directed
63,8,Directed
63,9,Directed
63,10,Directed
63,13,Directed
63,15,Directed
63,17,Directed
63,18,Directed
63,19,Directed
63,23,Directed
63,25,Directed
63,26,Directed
63,27,Directed
63,30,Directed
63,31,Directed
63,34,Directed
63,35,Directed
63,36,Directed
63,37,Directed
63,38,Directed
63,43,Directed
63,44,Directed
63,48,Directed
63,49,Directed
63,51,Directed
63,52,Directed
63,53,Directed
63,54,Directed
63,55,Directed
63,56,Directed
63,57,Directed
63,58,Directed
63,59,Directed
63,60,Directed
63,61,Directed
63,63,Directed
63,65,Directed
63,66,Directed
63,67,Directed
63,68,Directed
63,69,Directed
63,72,Directed
63,73,Directed
63,75,Directed
63,77,Directed
63,79,Directed
63,80,Directed
63,81,Directed
63,82,Directed
63,83,Directed
63,87,Directed
63,88,Directed
63,89,Directed
63,93,Directed
63,94,Directed
63,96,Directed
63,98,Directed
63,99,Directed
64,4,Directed
64,7,Directed
64,11,Directed
64,14,Directed
64,16,Directed
64,21,Directed
64,24,Directed
64,28,Directed
64,31,Directed
64,33,Directed
64,39,Directed
64,40,Directed
64,42,Directed
64,45,Directed
64,46,Directed
64,47,Directed
64,62,Directed
64,64,Directed
64,71,Directed
64,74,Directed
64,84,Directed
64,85,Directed
64,86,Directed
64,92,Directed
64,95,Directed
65,2,Directed
65,3,Directed
65,8,Directed
65,9,Directed
65,10,Directed
65,12,Directed
65,13,Directed
65,15,Directed
65,17,Directed
65,23,Directed
65,25,Directed
65,26,Directed
65,30,Directed
65,34,Directed
65,35,Directed
65,37,Directed
65,38,Directed
65,43,Directed
65,44,Directed
65,46,Directed
65,48,Directed
65,50,Directed
65,51,Directed
65,52,Directed
65,54,Directed
65,55,Directed
65,56,Directed
65,57,Directed
65,59,Directed
65,60,Directed
65,63,Directed
65,65,Directed
65,66,Directed
65,67,Directed
65,68,Directed
65,69,Directed
65,72,Directed
65,73,Directed
65,75,Directed
65,76,Directed
65,77,Directed
65,79,Directed
65,80,Directed
65,81,Directed
65,83,Directed
65,87,Directed
65,88,Directed
65,89,Directed
65,90,Directed
65,91,Directed
65,93,Directed
65,94,Directed
65,96,Directed
65,98,Directed
65,99,Directed
66,1,Directed
66,2,Directed
66,3,Directed
66,5,Directed
66,7,Directed
66,8,Directed
66,9,Directed
66,11,Directed
66,12,Directed
66,13,Directed
66,14,Directed
66,17,Directed
66,18,Directed
66,20,Directed
66,21,Directed
66,22,Directed
66,25,Directed
66,26,Directed
66,27,Directed
66,28,Directed
66,30,Directed
66,31,Directed
66,32,Directed
66,33,Directed
66,34,Directed
66,35,Directed
66,37,Directed
66,38,Directed
66,43,Directed
66,44,Directed
66,46,Directed
66,47,Directed
66,48,Directed
66,50,Directed
66,51,Directed
66,52,Directed
66,53,Directed
66,54,Directed
66,55,Directed
66,56,Directed
66,57,Directed
66,59,Directed
66,60,Directed
66,62,Directed
66,63,Directed
66,65,Directed
66,66,Directed
66,67,Directed
66,68,Directed
66,69,Directed
66,70,Directed
66,72,Directed
66,73,Directed
66,75,Directed
66,76,Directed
66,77,Directed
66,78,Directed
66,79,Directed
66,80,Directed
66,81,Directed
66,83,Directed
66,85,Directed
66,86,Directed
66,87,Directed
66,88,Directed
66,89,Directed
66,90,Directed
66,91,Directed
66,94,Directed
66,95,Directed
66,96,Directed
66,97,Directed
66,98,Directed
67,1,Directed
67,2,Directed
67,3,Directed
67,5,Directed
67,7,Directed
67,8,Directed
67,9,Directed
67,11,Directed
67,12,Directed
67,13,Directed
67,14,Directed
67,17,Directed
67,18,Directed
67,20,Directed
67,21,Directed
67,22,Directed
67,25,Directed
67,26,Directed
67,27,Directed
67,28,Directed
67,30,Directed
67,31,Directed
67,32,Directed
67,33,Directed
67,34,Directed
67,35,Directed
67,37,Directed
67,38,Directed
67,43,Directed
67,44,Directed
67,46,Directed
67,47,Directed
67,48,Directed
67,50,Directed
67,51,Directed
67,52,Directed
67,53,Directed
67,54,Directed
67,55,Directed
67,56,Directed
67,57,Directed
67,59,Directed
67,60,Directed
67,62,Directed
67,63,Directed
67,65,Directed
67,66,Directed
67,67,Directed
67,68,Directed
67,69,Directed
67,70,Directed
67,72,Directed
67,73,Directed
67,75,Directed
67,76,Directed
67,77,Directed
67,78,Directed
67,79,Directed
67,80,Directed
67,81,Directed
67,83,Directed
67,85,Directed
67,86,Directed
67,87,Directed
67,88,Directed
67,89,Directed
67,90,Directed
67,91,Directed
67,94,Directed
67,95,Directed
67,96,Directed
67,97,Directed
67,98,Directed
68,1,Directed
68,3,Directed
68,5,Directed
68,10,Directed
68,12,Directed
68,13,Directed
68,17,Directed
68,20,Directed
68,22,Directed
68,23,Directed
68,25,Directed
68,26,Directed
68,29,Directed
68,30,Directed
68,32,Directed
68,35,Directed
68,37,Directed
68,38,Directed
68,41,Directed
68,43,Directed
68,44,Directed
68,46,Directed
68,48,Directed
68,50,Directed
68,51,Directed
68,54,Directed
68,55,Directed
68,56,Directed
68,57,Directed
68,59,Directed
68,60,Directed
68,63,Directed
68,65,Directed
68,66,Directed
68,67,Directed
68,68,Directed
68,69,Directed
68,70,Directed
68,72,Directed
68,73,Directed
68,75,Directed
68,76,Directed
68,77,Directed
68,78,Directed
68,79,Directed
68,81,Directed
68,83,Directed
68,87,Directed
68,88,Directed
68,89,Directed
68,90,Directed
68,91,Directed
68,93,Directed
68,94,Directed
68,96,Directed
68,97,Directed
68,98,Directed
68,99,Directed
69,2,Directed
69,3,Directed
69,10,Directed
69,13,Directed
69,17,Directed
69,23,Directed
69,25,Directed
69,26,Directed
69,30,Directed
69,34,Directed
69,35,Directed
69,38,Directed
69,43,Directed
69,44,Directed
69,48,Directed
69,51,Directed
69,54,Directed
69,55,Directed
69,56,Directed
69,57,Directed
69,59,Directed
69,60,Directed
69,63,Directed
69,65,Directed
69,66,Directed
69,67,Directed
69,68,Directed
69,69,Directed
69,72,Directed
69,73,Directed
69,75,Directed
69,77,Directed
69,79,Directed
69,81,Directed
69,83,Directed
69,87,Directed
69,88,Directed
69,89,Directed
69,90,Directed
69,91,Directed
69,93,Directed
69,94,Directed
69,96,Directed
69,98,Directed
69,99,Directed
70,1,Directed
70,3,Directed
70,5,Directed
70,7,Directed
70,11,Directed
70,12,Directed
70,13,Directed
70,20,Directed
70,22,Directed
70,29,Directed
70,32,Directed
70,35,Directed
70,37,Directed
70,41,Directed
70,46,Directed
70,48,Directed
70,50,Directed
70,56,Directed
70,57,Directed
70,59,Directed
70,62,Directed
70,66,Directed
70,67,Directed
70,68,Directed
70,70,Directed
70,72,Directed
70,73,Directed
70,76,Directed
70,77,Directed
70,78,Directed
70,79,Directed
70,81,Directed
70,83,Directed
70,89,Directed
70,90,Directed
70,91,Directed
70,94,Directed
70,97,Directed
70,98,Directed
71,4,Directed
71,7,Directed
71,11,Directed
71,14,Directed
71,16,Directed
71,19,Directed
71,21,Directed
71,24,Directed
71,28,Directed
71,31,Directed
71,33,Directed
71,37,Directed
71,39,Directed
71,40,Directed
71,42,Directed
71,45,Directed
71,46,Directed
71,47,Directed
71,52,Directed
71,58,Directed
71,62,Directed
71,64,Directed
71,71,Directed
71,74,Directed
71,84,Directed
71,85,Directed
71,86,Directed
71,92,Directed
71,95,Directed
72,1,Directed
72,3,Directed
72,10,Directed
72,12,Directed
72,13,Directed
72,17,Directed
72,20,Directed
72,23,Directed
72,25,Directed
72,26,Directed
72,30,Directed
72,35,Directed
72,37,Directed
72,38,Directed
72,43,Directed
72,44,Directed
72,48,Directed
72,50,Directed
72,54,Directed
72,55,Directed
72,56,Directed
72,57,Directed
72,59,Directed
72,60,Directed
72,63,Directed
72,65,Directed
72,66,Directed
72,67,Directed
72,68,Directed
72,69,Directed
72,70,Directed
72,72,Directed
72,73,Directed
72,75,Directed
72,76,Directed
72,77,Directed
72,79,Directed
72,81,Directed
72,83,Directed
72,87,Directed
72,88,Directed
72,89,Directed
72,90,Directed
72,91,Directed
72,93,Directed
72,94,Directed
72,98,Directed
72,99,Directed
73,1,Directed
73,2,Directed
73,3,Directed
73,10,Directed
73,12,Directed
73,13,Directed
73,17,Directed
73,20,Directed
73,23,Directed
73,25,Directed
73,26,Directed
73,30,Directed
73,34,Directed
73,35,Directed
73,37,Directed
73,38,Directed
73,43,Directed
73,44,Directed
73,46,Directed
73,48,Directed
73,50,Directed
73,51,Directed
73,54,Directed
73,55,Directed
73,56,Directed
73,57,Directed
73,59,Directed
73,60,Directed
73,63,Directed
73,65,Directed
73,66,Directed
73,67,Directed
73,68,Directed
73,69,Directed
73,70,Directed
73,72,Directed
73,73,Directed
73,75,Directed
73,76,Directed
73,77,Directed
73,79,Directed
73,81,Directed
73,83,Directed
73,87,Directed
73,88,Directed
73,89,Directed
73,90,Directed
73,91,Directed
73,93,Directed
73,94,Directed
73,96,Directed
73,97,Directed
73,98,Directed
73,99,Directed
74,4,Directed
74,8,Directed
74,9,Directed
74,11,Directed
74,14,Directed
74,16,Directed
74,18,Directed
74,19,Directed
74,21,Directed
74,24,Directed
74,27,Directed
74,28,Directed
74,31,Directed
74,33,Directed
74,36,Directed
74,37,Directed
74,39,Directed
74,40,Directed
74,42,Directed
74,43,Directed
74,45,Directed
74,46,Directed
74,47,Directed
74,51,Directed
74,52,Directed
74,53,Directed
74,58,Directed
74,64,Directed
74,71,Directed
74,74,Directed
74,80,Directed
74,82,Directed
74,84,Directed
74,85,Directed
74,86,Directed
74,92,Directed
74,94,Directed
74,95,Directed
74,96,Directed
75,2,Directed
75,3,Directed
75,6,Directed
75,8,Directed
75,9,Directed
75,10,Directed
75,13,Directed
75,15,Directed
75,17,Directed
75,18,Directed
75,19,Directed
75,23,Directed
75,25,Directed
75,26,Directed
75,27,Directed
75,30,Directed
75,31,Directed
75,34,Directed
75,35,Directed
75,36,Directed
75,37,Directed
75,38,Directed
75,43,Directed
75,44,Directed
75,48,Directed
75,49,Directed
75,51,Directed
75,52,Directed
75,53,Directed
75,54,Directed
75,55,Directed
75,56,Directed
75,57,Directed
75,58,Directed
75,59,Directed
75,60,Directed
75,61,Directed
75,63,Directed
75,65,Directed
75,66,Directed
75,67,Directed
75,68,Directed
75,69,Directed
75,72,Directed
75,73,Directed
75,75,Directed
75,77,Directed
75,79,Directed
75,80,Directed
75,81,Directed
75,82,Directed
75,83,Directed
75,87,Directed
75,88,Directed
75,89,Directed
75,93,Directed
75,94,Directed
75,96,Directed
75,98,Directed
75,99,Directed
76,1,Directed
76,3,Directed
76,5,Directed
76,7,Directed
76,11,Directed
76,12,Directed
76,13,Directed
76,17,Directed
76,20,Directed
76,22,Directed
76,25,Directed
76,29,Directed
76,30,Directed
76,32,Directed
76,35,Directed
76,37,Directed
76,41,Directed
76,43,Directed
76,46,Directed
76,48,Directed
